timestamp,b1_kecepatan_arus,b1_arah_arus,b1_wave_intensity,b2_kecepatan_arus,b2_arah_arus,b2_wave_intensity,b3_kecepatan_arus,b3_arah_arus,b3_wave_intensity,label
2026-04-01 09:06:20,0.3292,277.41,4.2888,0.6833,195.1,3.7704,0.3114,299.34,3.1667,Danger
2026-04-01 09:06:25,0.0877,103.04,0.4454,0.1354,95.92,0.4083,0.1364,102.88,0.7822,Safe
2026-04-01 09:06:30,0.3018,99.12,1.0571,0.8385,171.08,1.5798,0.3,99.55,0.7407,Danger
2026-04-01 09:06:35,0.3,80.31,1.1429,0.5633,186.11,2.7117,0.3013,72.55,1.2301,Danger
2026-04-01 09:06:40,0.2083,281.85,0.2988,0.2578,267.66,0.1714,0.2951,284.67,0.7077,Safe
2026-04-01 09:06:45,0.3431,87.36,1.7105,1.2222,167.56,1.897,0.421,109.82,1.6117,Danger
2026-04-01 09:06:50,0.3,87.9,1.5155,0.6853,170.29,1.7936,0.3,105.58,0.825,Danger
2026-04-01 09:06:55,0.2596,82.52,0.4661,0.2346,86.89,0.7831,0.2904,105.32,0.4054,Safe
2026-04-01 09:07:00,0.206,93.77,0.3932,0.2206,108.78,0.7802,0.2198,102.42,0.142,Safe
2026-04-01 09:07:05,0.4869,48.41,3.9682,1.3874,190.7,2.7204,0.4861,131.31,4.2258,Danger
2026-04-01 09:07:10,0.3,276.66,2.0428,0.6268,204.71,3.0987,0.3,248.95,1.6901,Danger
2026-04-01 09:07:15,0.239,92.15,0.723,0.2412,97.75,0.8097,0.1859,96.46,0.1964,Safe
2026-04-01 09:07:20,0.1405,280.3,0.0635,0.1644,283.65,0.5589,0.1454,276.91,0.7585,Safe
2026-04-01 09:07:25,0.1294,249.84,0.8892,0.187,290.68,0.6324,0.1401,275.71,0.5512,Safe
2026-04-01 09:07:30,0.2768,77.38,0.4669,0.2396,101.99,0.8047,0.2529,97.71,1.0283,Safe
2026-04-01 09:07:35,0.4621,80.18,3.3419,1.4652,185.11,2.9952,0.6414,69.66,3.685,Danger
2026-04-01 09:07:40,0.3,261.6,0.8416,0.5634,167.69,1.7361,0.3,248.52,0.9828,Danger
2026-04-01 09:07:45,0.1373,266.37,0.7274,0.1467,248.43,0.2424,0.1931,255.85,0.5533,Safe
2026-04-01 09:07:50,0.235,76.89,0.7079,0.2219,99.98,0.3237,0.2176,85.44,0.3977,Safe
2026-04-01 09:07:55,0.3063,267.35,1.0722,1.1441,182.02,2.2381,0.325,287.48,1.4445,Danger
2026-04-01 09:08:00,0.4011,92.73,1.2941,1.2445,171.5,1.4264,0.3731,122.65,1.5582,Danger
2026-04-01 09:08:05,0.2737,98.17,0.3124,0.2796,55.95,0.1344,0.243,110.58,0.6787,Safe
2026-04-01 09:08:10,0.3487,103.05,4.0031,1.0168,167.24,2.7364,0.3873,127.45,2.3418,Danger
2026-04-01 09:08:15,0.2554,89.71,0.1917,0.2965,86.07,0.4228,0.2563,73.94,0.8305,Safe
2026-04-01 09:08:20,0.3,266.85,2.1372,0.6803,184.4,4.3874,0.3674,272.79,4.7111,Danger
2026-04-01 09:08:25,0.1947,263.82,0.05,0.2314,227.91,0.8875,0.1494,272.76,0.7665,Safe
2026-04-01 09:08:30,0.5934,110.55,4.4821,1.3749,146.7,4.2331,0.4486,62.56,2.9169,Danger
2026-04-01 09:08:35,0.1246,86.11,0.8718,0.1418,88.72,0.4702,0.1351,91.84,0.4526,Safe
2026-04-01 09:08:40,0.3902,274.54,1.506,1.1553,164.54,1.9533,0.3714,283.72,1.2137,Danger
2026-04-01 09:08:45,0.4114,88.71,2.2753,1.3294,165.97,4.2575,0.4523,89.04,3.8208,Danger
2026-04-01 09:08:50,0.3,249.9,0.6446,0.871,180.3,1.1245,0.3201,250.88,1.0646,Danger
2026-04-01 09:08:55,0.2561,282.47,0.3937,0.2184,262.73,0.8087,0.25,260.98,0.7414,Safe
2026-04-01 09:09:00,0.1183,267.45,0.2428,0.0972,299.99,0.4554,0.0318,264.57,0.5203,Safe
2026-04-01 09:09:05,0.1207,293.98,0.0872,0.1394,287.49,0.5129,0.1143,257.35,0.5882,Safe
2026-04-01 09:09:10,0.421,82.84,1.1435,1.4708,198.85,1.7678,0.369,100.58,1.0269,Danger
2026-04-01 09:09:15,0.0559,272.22,0.0728,0.0625,241.47,0.05,0.1161,277.17,0.3274,Safe
2026-04-01 09:09:20,0.1117,83.91,0.238,0.1119,102.41,0.3312,0.0918,35.41,0.1923,Safe
2026-04-01 09:09:25,0.1181,79.12,0.2614,0.1728,106.52,0.5946,0.1036,52.74,0.6146,Safe
2026-04-01 09:09:30,0.2377,254.99,0.3063,0.2525,280.29,0.6238,0.193,233.73,0.0804,Safe
2026-04-01 09:09:35,0.1568,70.48,1.1004,0.1145,76.99,0.6799,0.0898,93.04,0.4983,Safe
2026-04-01 09:09:40,0.2228,286.41,0.7118,0.2518,280.15,0.6855,0.2207,291.33,0.3828,Safe
2026-04-01 09:09:45,0.3979,268.33,1.6303,0.913,179.57,1.0949,0.3069,253.53,0.9786,Danger
2026-04-01 09:09:50,0.4263,95.3,1.2208,1.1459,165.04,1.7552,0.3,91.51,1.2998,Danger
2026-04-01 09:09:55,0.8317,234.08,3.8681,0.9032,221.11,5.1123,0.7803,302.98,5.2549,Danger
2026-04-01 09:10:00,0.3,321.03,1.069,0.8136,198.02,2.1094,0.3,272.2,2.0746,Danger
2026-04-01 09:10:05,1.0252,239.94,4.8904,1.0679,276.04,2.8122,1.1063,291.37,4.3374,Danger
2026-04-01 09:10:10,0.4842,294.65,3.0718,1.5889,232.86,3.8738,0.5241,295.23,3.767,Danger
2026-04-01 09:10:15,0.3,230.23,1.8524,0.6439,196.36,1.9645,0.3,259.53,1.2563,Danger
2026-04-01 09:10:20,0.0603,96.59,0.0521,0.0641,91.16,0.4145,0.041,42.84,0.4282,Safe
2026-04-01 09:10:25,0.0278,109.72,0.6986,0.0632,64.5,0.8278,0.0866,103.14,0.3821,Safe
2026-04-01 09:10:30,0.309,98.98,1.777,1.2213,152.3,1.7074,0.3,93.26,0.8038,Danger
2026-04-01 09:10:35,0.0355,286.55,0.6499,0.0497,248.83,0.8289,0.0751,287.63,0.4139,Safe
2026-04-01 09:10:40,0.3,55.88,2.4971,0.7954,221.1,3.0017,0.3,66.03,5.0136,Danger
2026-04-01 09:10:45,0.1496,96.44,0.7387,0.2381,113.11,0.8838,0.1565,100.07,0.3234,Safe
2026-04-01 09:10:50,0.3,123.23,3.8978,0.9901,209.51,3.3726,0.3983,61.75,4.3305,Danger
2026-04-01 09:10:55,0.3,37.69,1.5764,0.6457,181.14,2.035,0.3,73.14,1.6221,Danger
2026-04-01 09:11:00,0.3043,83.68,1.0969,0.9841,192.18,1.9601,0.3229,105.63,0.6868,Danger
2026-04-01 09:11:05,0.3,292.34,4.2085,0.67,217.57,3.4564,0.3,283.35,2.7962,Danger
2026-04-01 09:11:10,0.2591,280.45,0.5454,0.2344,262.96,0.2956,0.2336,268.04,0.1876,Safe
2026-04-01 09:11:15,0.1803,102.3,0.6709,0.1602,125.57,0.4507,0.1556,103.14,0.3741,Safe
2026-04-01 09:11:20,0.2542,285.88,0.8938,0.2898,296.48,0.4734,0.2818,283.71,0.934,Safe
2026-04-01 09:11:25,0.3,283.02,1.5354,0.5339,197.74,2.5352,0.3,263.8,1.3987,Danger
2026-04-01 09:11:30,0.4224,47.09,3.4743,1.0238,186.87,3.2805,0.3444,136.96,3.7273,Danger
2026-04-01 09:11:35,0.6041,334.62,3.3313,1.5211,140.48,3.9213,0.5637,289.24,3.6273,Danger
2026-04-01 09:11:40,0.3,317.91,1.4824,0.8414,198.45,2.6662,0.3,259.2,1.7621,Danger
2026-04-01 09:11:45,0.0764,301.21,0.9646,0.1188,230.97,0.1795,0.1214,243.69,0.3317,Safe
2026-04-01 09:11:50,0.0988,59.71,0.558,0.0939,114.53,0.93,0.168,125.55,0.2359,Safe
2026-04-01 09:11:55,0.2289,284.16,0.7726,0.1794,274.48,0.7993,0.2111,258.42,0.1244,Safe
2026-04-01 09:12:00,0.1894,305.7,0.8203,0.1525,268.72,0.4718,0.2006,236.34,0.6049,Safe
2026-04-01 09:12:05,0.4572,225.02,4.6841,1.0008,152.02,2.9572,0.3073,324.01,2.5324,Danger
2026-04-01 09:12:10,0.0541,64.08,0.3062,0.0349,93.0,0.8277,0.1205,91.23,0.8988,Safe
2026-04-01 09:12:15,0.4477,93.03,3.0724,1.3809,178.11,1.9076,0.4768,147.68,2.45,Danger
2026-04-01 09:12:20,0.3912,89.92,1.9736,1.0078,193.53,2.7516,0.431,77.55,1.4968,Danger
2026-04-01 09:12:25,0.3,284.53,1.5483,0.8494,190.45,1.3614,0.3,292.02,1.0139,Danger
2026-04-01 09:12:30,0.2206,44.91,0.4539,0.2779,95.99,0.1959,0.2596,76.43,0.1055,Safe
2026-04-01 09:12:35,0.0903,288.46,0.7733,0.1256,263.9,0.5024,0.078,259.94,0.6952,Safe
2026-04-01 09:12:40,0.1777,305.63,0.1189,0.105,290.46,0.4652,0.1214,271.83,0.9452,Safe
2026-04-01 09:12:45,0.3,247.06,0.6442,1.1517,167.64,1.7585,0.3696,269.02,0.5206,Danger
2026-04-01 09:12:50,0.1774,92.15,0.3487,0.1417,109.96,0.917,0.1574,102.87,0.5101,Safe
2026-04-01 09:12:55,0.2021,264.8,0.571,0.1574,255.81,0.689,0.1972,268.34,0.3714,Safe
2026-04-01 09:13:00,0.2494,108.89,0.1463,0.1942,100.88,0.7207,0.1914,107.69,0.4339,Safe
2026-04-01 09:13:05,0.3186,75.33,1.5593,1.1051,179.15,1.6971,0.3,92.57,1.3332,Danger
2026-04-01 09:13:10,0.2642,95.39,0.6497,0.2708,51.06,0.5766,0.3178,70.07,0.6464,Safe
2026-04-01 09:13:15,0.1585,69.5,0.6465,0.1391,88.21,0.3561,0.1144,77.48,0.443,Safe
2026-04-01 09:13:20,1.1553,35.81,3.9088,1.0028,95.19,5.2321,0.9522,63.87,3.1721,Danger
2026-04-01 09:13:25,1.3441,110.09,5.1307,1.293,141.58,4.0508,1.0825,237.3,4.2502,Danger
2026-04-01 09:13:30,0.1646,93.14,0.7544,0.1671,101.45,0.5626,0.1253,80.82,0.4829,Safe
2026-04-01 09:13:35,0.4229,219.76,4.2493,1.0274,185.92,3.2352,0.4157,315.86,3.8269,Danger
2026-04-01 09:13:40,0.1224,260.79,0.7151,0.1679,278.33,0.2859,0.1291,269.77,0.5495,Safe
2026-04-01 09:13:45,0.3515,318.27,1.4261,1.1416,188.56,2.6447,0.3444,252.85,0.8829,Danger
2026-04-01 09:13:50,1.2572,64.3,3.8685,1.3346,59.31,4.1071,1.2544,139.35,5.5632,Danger
2026-04-01 09:13:55,0.3,250.43,1.3362,1.1911,178.64,2.1286,0.3409,296.83,1.6164,Danger
2026-04-01 09:14:00,0.1985,300.01,0.416,0.235,284.99,0.7523,0.2196,270.44,0.3844,Safe
2026-04-01 09:14:05,0.3,103.75,1.5347,0.6306,188.71,2.6542,0.3,78.01,0.8868,Danger
2026-04-01 09:14:10,0.2449,256.64,0.4158,0.2291,258.77,0.2771,0.2469,269.69,0.6678,Safe
2026-04-01 09:14:15,0.3,67.36,1.4313,0.8455,181.12,1.9704,0.3,93.86,0.8648,Danger
2026-04-01 09:14:20,0.0694,223.25,0.191,0.0924,251.51,0.4162,0.0914,277.37,0.5452,Safe
2026-04-01 09:14:25,0.1845,121.99,0.2164,0.1688,59.66,0.883,0.1226,64.93,0.3504,Safe
2026-04-01 09:14:30,0.349,287.75,0.7757,1.1543,170.91,1.1804,0.342,266.77,0.9602,Danger
2026-04-01 09:14:35,0.3166,279.95,4.3456,0.9408,177.22,4.1113,0.302,290.46,4.0297,Danger
2026-04-01 09:14:40,0.158,253.0,0.05,0.2091,264.25,0.3093,0.1759,290.58,0.598,Safe
2026-04-01 09:14:45,0.3,264.85,1.5213,0.5219,207.13,2.5748,0.3,298.05,1.5242,Danger
2026-04-01 09:14:50,0.1909,70.11,0.9163,0.1533,72.82,0.7073,0.1618,113.91,0.2745,Safe
2026-04-01 09:14:55,0.1452,102.15,0.5116,0.0886,59.62,0.3322,0.1375,89.89,0.1844,Safe
2026-04-01 09:15:00,0.1082,101.54,0.305,0.1232,65.42,0.3767,0.1121,100.99,0.4354,Safe
2026-04-01 09:15:05,0.2664,251.49,0.9667,0.2702,312.6,0.8378,0.2504,291.21,0.2221,Safe
2026-04-01 09:15:10,0.7344,335.19,4.716,0.808,331.73,4.1619,0.6714,345.3,2.8071,Danger
2026-04-01 09:15:15,0.074,91.11,0.2968,0.1006,111.88,0.2669,0.0764,56.15,0.3644,Safe
2026-04-01 09:15:20,0.4085,264.52,1.2062,1.0941,162.67,2.371,0.3,251.96,1.4088,Danger
2026-04-01 09:15:25,0.1973,273.8,0.3472,0.1644,268.69,0.2713,0.1675,269.89,0.7087,Safe
2026-04-01 09:15:30,0.1801,82.27,0.2155,0.2268,74.83,0.6632,0.1999,111.99,0.5753,Safe
2026-04-01 09:15:35,0.2504,253.14,0.4839,0.264,246.66,0.8063,0.2606,275.63,0.2916,Safe
2026-04-01 09:15:40,0.1617,270.94,0.9555,0.2356,252.49,0.4668,0.1502,274.09,0.1222,Safe
2026-04-01 09:15:45,0.0801,241.66,0.7093,0.156,299.1,0.6606,0.1432,278.67,0.6323,Safe
2026-04-01 09:15:50,0.3724,58.38,1.3363,1.0754,158.89,2.4229,0.3353,77.69,1.1422,Danger
2026-04-01 09:15:55,0.3,297.91,0.7476,0.8599,169.65,2.7924,0.3,289.1,0.966,Danger
2026-04-01 09:16:00,0.3905,255.74,3.1895,1.3631,177.81,4.2109,0.41,251.78,2.5383,Danger
2026-04-01 09:16:05,0.2432,246.13,0.64,0.2062,270.48,0.3335,0.1918,252.99,0.5781,Safe
2026-04-01 09:16:10,0.0496,264.11,0.05,0.0802,274.05,0.4556,0.0874,265.75,0.0833,Safe
2026-04-01 09:16:15,0.2492,119.62,0.8483,0.2597,76.08,0.2954,0.2343,79.16,0.5645,Safe
2026-04-01 09:16:20,0.3677,283.83,1.4413,0.8954,146.06,2.2504,0.402,244.84,1.1046,Danger
2026-04-01 09:16:25,0.3,68.53,4.2013,0.8653,161.01,4.3492,0.3497,79.08,3.8277,Danger
2026-04-01 09:16:30,0.1609,79.99,0.0583,0.1664,105.03,0.2655,0.1258,107.08,0.4442,Safe
2026-04-01 09:16:35,0.1632,98.26,0.1917,0.1533,78.73,0.6137,0.1111,73.56,0.1911,Safe
2026-04-01 09:16:40,1.0137,22.56,5.6178,0.8849,275.43,5.2042,0.8462,247.7,3.6931,Danger
2026-04-01 09:16:45,0.064,82.41,0.1859,0.0581,96.64,0.05,0.0615,107.62,0.5357,Safe
2026-04-01 09:16:50,1.2407,226.69,3.5598,1.1273,173.72,3.8563,1.2578,227.71,3.363,Danger
2026-04-01 09:16:55,0.1323,263.03,0.6722,0.1199,268.45,0.2578,0.1744,305.17,0.1954,Safe
2026-04-01 09:17:00,0.563,34.5,2.1886,1.2359,189.49,4.5564,0.4059,104.01,3.0908,Danger
2026-04-01 09:17:05,0.1812,284.72,0.2804,0.1758,266.41,0.572,0.1884,250.41,0.4464,Safe
2026-04-01 09:17:10,0.224,269.49,0.7734,0.1764,254.29,0.6064,0.1746,240.73,0.4716,Safe
2026-04-01 09:17:15,0.3451,299.09,1.4332,1.1272,177.37,2.4642,0.351,251.57,1.3207,Danger
2026-04-01 09:17:20,0.178,296.75,0.7016,0.1866,264.91,0.2915,0.1664,307.99,0.3734,Safe
2026-04-01 09:17:25,0.3504,292.27,1.0048,1.0172,185.13,2.6288,0.4254,288.58,1.596,Danger
2026-04-01 09:17:30,0.0955,119.04,0.2875,0.0862,90.28,0.6778,0.0683,78.07,0.3516,Safe
2026-04-01 09:17:35,0.1489,55.37,0.422,0.1562,80.02,0.1173,0.1615,95.74,0.0928,Safe
2026-04-01 09:17:40,0.4697,100.45,1.0881,1.2065,186.34,2.2959,0.3,87.16,1.1176,Danger
2026-04-01 09:17:45,0.3,105.68,1.2016,0.7321,210.07,2.7561,0.3,95.19,1.1009,Danger
2026-04-01 09:17:50,0.3,275.77,1.2263,0.7342,181.43,2.225,0.3,264.81,1.1662,Danger
2026-04-01 09:17:55,0.3992,80.54,3.5999,0.9028,180.61,4.7866,0.3775,23.55,2.7572,Danger
2026-04-01 09:18:00,1.1997,148.81,3.6133,1.0587,160.55,5.4141,1.061,116.61,3.0083,Danger
2026-04-01 09:18:05,0.2122,261.58,0.4195,0.2214,276.12,0.8243,0.1497,287.92,0.1677,Safe
2026-04-01 09:18:10,0.3,247.96,1.8348,0.8432,167.4,2.2436,0.3,258.55,1.6098,Danger
2026-04-01 09:18:15,0.2373,252.35,0.2642,0.2461,280.99,0.1391,0.2352,271.6,0.4738,Safe
2026-04-01 09:18:20,0.384,65.78,2.6458,1.0397,174.91,3.239,0.3399,130.04,5.1334,Danger
2026-04-01 09:18:25,0.276,103.29,0.0507,0.2561,78.94,0.2681,0.197,110.04,0.0786,Safe
2026-04-01 09:18:30,0.0437,109.03,0.0757,0.0822,58.6,0.2329,0.0669,82.19,0.05,Safe
2026-04-01 09:18:35,0.055,101.96,0.1143,0.0824,70.49,0.8218,0.0733,105.36,0.359,Safe
2026-04-01 09:18:40,0.1798,256.41,0.782,0.1836,260.86,0.4608,0.1401,271.09,0.6396,Safe
2026-04-01 09:18:45,0.1266,279.47,0.5996,0.1383,258.52,0.3148,0.0882,274.95,0.3971,Safe
2026-04-01 09:18:50,0.0716,114.21,0.4694,0.0205,100.93,0.4091,0.0732,76.81,0.4235,Safe
2026-04-01 09:18:55,0.3158,255.29,1.2258,1.0173,181.43,2.1054,0.3,273.62,1.8557,Danger
2026-04-01 09:19:00,0.3488,67.91,1.4056,1.0507,176.23,1.7533,0.3281,109.57,1.7089,Danger
2026-04-01 09:19:05,0.0992,94.68,0.9146,0.1071,92.58,0.8212,0.1371,96.13,0.0949,Safe
2026-04-01 09:19:10,0.4219,44.41,3.5831,1.409,154.99,3.336,0.5241,85.59,3.1355,Danger
2026-04-01 09:19:15,0.3,261.51,1.3603,0.7527,173.56,1.6645,0.3,295.38,1.8873,Danger
2026-04-01 09:19:20,0.2015,258.77,0.1918,0.188,325.53,0.5102,0.2617,270.79,0.5176,Safe
2026-04-01 09:19:25,0.5808,289.95,2.909,1.4919,171.75,2.131,0.494,263.35,2.9287,Danger
2026-04-01 09:19:30,0.1142,106.52,0.7759,0.1004,83.42,0.5176,0.1225,98.05,0.2818,Safe
2026-04-01 09:19:35,0.123,115.11,0.0869,0.159,108.92,0.6347,0.1437,71.99,0.7475,Safe
2026-04-01 09:19:40,0.3,282.79,1.5353,0.6057,191.75,3.0066,0.3,236.18,0.9541,Danger
2026-04-01 09:19:45,0.3372,111.76,1.516,0.9239,148.47,2.6162,0.3,105.28,1.3642,Danger
2026-04-01 09:19:50,0.2851,86.35,0.7633,0.2562,130.5,0.8087,0.2749,81.5,0.9158,Safe
2026-04-01 09:19:55,0.5224,97.87,3.5346,1.4859,134.67,4.6203,0.5244,53.48,3.8696,Danger
2026-04-01 09:20:00,0.2097,71.49,0.0905,0.2219,83.95,0.2008,0.219,94.55,0.0798,Safe
2026-04-01 09:20:05,0.1176,253.5,0.2383,0.0396,238.19,0.67,0.053,240.99,0.1521,Safe
2026-04-01 09:20:10,0.1472,287.65,0.8366,0.1443,290.55,0.5912,0.0693,309.48,0.518,Safe
2026-04-01 09:20:15,0.4111,236.33,1.6833,1.0287,151.49,1.7151,0.4289,240.13,1.6336,Danger
2026-04-01 09:20:20,0.3,282.16,1.6326,0.7942,189.34,1.8703,0.3,248.27,1.753,Danger
2026-04-01 09:20:25,0.1059,255.76,0.6059,0.0405,255.45,0.8106,0.1272,243.81,0.8031,Safe
2026-04-01 09:20:30,0.3,104.33,1.0887,0.8667,181.75,1.8394,0.3,98.44,1.6149,Danger
2026-04-01 09:20:35,0.0654,76.69,0.2854,0.1481,96.41,0.6481,0.0275,84.88,0.5821,Safe
2026-04-01 09:20:40,0.2442,55.08,0.4964,0.295,86.36,0.766,0.2678,103.77,0.5855,Safe
2026-04-01 09:20:45,0.2147,254.49,1.0218,0.223,246.09,0.7049,0.2794,296.68,0.7312,Safe
2026-04-01 09:20:50,0.4021,283.1,3.2329,0.8843,164.01,4.7328,0.3117,268.97,4.2684,Danger
2026-04-01 09:20:55,0.3381,283.33,1.3403,0.9359,195.52,1.9351,0.3274,279.73,0.8679,Danger
2026-04-01 09:21:00,0.2956,84.69,0.2849,0.2598,64.83,0.7956,0.2613,73.82,0.5981,Safe
2026-04-01 09:21:05,0.2105,245.66,0.5607,0.2508,279.47,0.149,0.246,268.22,0.4673,Safe
2026-04-01 09:21:10,0.6265,252.47,3.1151,1.5107,218.68,3.3149,0.5376,236.53,1.985,Danger
2026-04-01 09:21:15,0.3127,124.99,2.6122,0.6585,168.28,3.1661,0.3,123.06,2.4813,Danger
2026-04-01 09:21:20,0.912,41.43,4.7541,0.8389,121.36,3.6308,0.9841,70.93,5.1633,Danger
2026-04-01 09:21:25,0.8539,252.82,3.1954,0.703,229.22,3.6761,0.8589,169.96,5.867,Danger
2026-04-01 09:21:30,0.3,294.89,1.9369,0.4749,187.57,2.9053,0.3,243.05,1.5761,Danger
2026-04-01 09:21:35,0.1853,99.46,0.1007,0.1841,35.55,0.5034,0.1652,93.32,0.3546,Safe
2026-04-01 09:21:40,0.1495,100.95,0.8509,0.1675,93.94,0.3281,0.1952,77.45,0.4135,Safe
2026-04-01 09:21:45,0.4828,68.75,2.6519,1.5583,179.27,3.4842,0.6007,69.9,3.1966,Danger
2026-04-01 09:21:50,0.3,111.76,2.1047,0.877,154.74,2.4883,0.3,69.89,1.0583,Danger
2026-04-01 09:21:55,0.1793,84.9,0.5993,0.2051,115.99,0.6788,0.203,91.75,0.4935,Safe
2026-04-01 09:22:00,0.392,94.05,1.2168,1.2515,200.4,1.7414,0.3022,112.11,1.3857,Danger
2026-04-01 09:22:05,0.3,74.2,1.728,0.7266,181.04,1.8821,0.3,87.65,1.6985,Danger
2026-04-01 09:22:10,0.3141,275.61,3.6527,1.0073,191.68,3.9327,0.4365,272.63,2.9983,Danger
2026-04-01 09:22:15,0.19,95.91,0.9521,0.1666,82.92,0.8711,0.1733,76.48,0.3756,Safe
2026-04-01 09:22:20,0.3139,239.17,0.4987,0.2678,271.87,0.4277,0.2338,289.67,0.541,Safe
2026-04-01 09:22:25,0.3,100.81,1.0201,0.7289,171.33,1.9765,0.3,101.85,1.2529,Danger
2026-04-01 09:22:30,0.3,259.33,1.1652,0.6489,189.48,2.1668,0.3,273.89,0.7521,Danger
2026-04-01 09:22:35,0.2534,79.48,0.3158,0.2421,89.72,0.4026,0.2161,92.03,0.5569,Safe
2026-04-01 09:22:40,0.3,89.3,1.5638,0.6186,176.51,1.5276,0.3,107.09,1.9041,Danger
2026-04-01 09:22:45,0.3099,108.61,3.1144,1.0688,185.67,4.0563,0.4067,137.94,2.9907,Danger
2026-04-01 09:22:50,0.4608,264.77,2.8127,1.2902,163.49,3.5873,0.4159,241.41,3.7914,Danger
2026-04-01 09:22:55,0.2268,266.44,0.3445,0.1199,252.74,0.1423,0.1949,298.42,0.3385,Safe
2026-04-01 09:23:00,0.0447,140.79,0.1842,0.0794,97.97,0.594,0.0625,88.4,0.2034,Safe
2026-04-01 09:23:05,0.0895,91.94,0.6318,0.0424,126.91,1.1124,0.0189,110.57,0.3648,Safe
2026-04-01 09:23:10,0.2494,246.93,0.2181,0.2503,261.6,0.352,0.2268,255.77,0.1027,Safe
2026-04-01 09:23:15,0.1165,65.68,0.4886,0.0805,85.08,0.2162,0.0714,76.32,0.5671,Safe
2026-04-01 09:23:20,0.3,252.48,1.4882,1.0146,192.86,1.9876,0.3,289.37,1.315,Danger
2026-04-01 09:23:25,0.3101,142.76,0.1703,0.2729,96.04,0.5125,0.259,82.27,0.5668,Safe
2026-04-01 09:23:30,0.1211,248.97,0.4615,0.114,250.44,0.05,0.1344,268.97,0.428,Safe
2026-04-01 09:23:35,0.132,85.99,0.3373,0.1627,94.64,0.7495,0.1036,112.92,0.2454,Safe
2026-04-01 09:23:40,0.1866,288.01,0.2982,0.2406,273.22,0.3525,0.1916,251.55,0.7346,Safe
2026-04-01 09:23:45,0.7782,200.14,5.1277,0.8752,271.83,4.3625,0.8778,172.37,3.638,Danger
2026-04-01 09:23:50,0.3067,76.48,1.2321,1.2108,193.81,2.2197,0.3,73.97,0.5746,Danger
2026-04-01 09:23:55,0.1591,242.78,0.8578,0.1489,260.72,0.7405,0.2064,228.59,0.7722,Safe
2026-04-01 09:24:00,0.3,116.74,1.2916,1.0389,176.39,0.8727,0.4178,115.07,1.5754,Danger
2026-04-01 09:24:05,0.2744,99.7,0.8729,0.2311,80.64,0.2773,0.2904,73.91,0.8052,Safe
2026-04-01 09:24:10,0.2259,272.49,0.1207,0.2181,271.93,0.2598,0.2009,270.79,0.8012,Safe
2026-04-01 09:24:15,0.4288,287.03,1.7497,1.0503,190.76,2.0601,0.3,249.12,1.1429,Danger
2026-04-01 09:24:20,0.2835,261.14,0.2563,0.2972,293.64,0.4583,0.2756,264.44,0.8243,Safe
2026-04-01 09:24:25,0.2321,79.09,0.3593,0.2696,105.57,0.05,0.2247,99.31,0.2512,Safe
2026-04-01 09:24:30,0.3,74.87,0.7661,0.7742,178.83,1.6389,0.3097,83.61,0.663,Danger
2026-04-01 09:24:35,0.3,287.79,1.3344,0.8405,165.98,2.3857,0.3237,306.24,0.8756,Danger
2026-04-01 09:24:40,0.1775,104.33,0.6713,0.1336,107.42,0.7443,0.0731,99.15,0.1852,Safe
2026-04-01 09:24:45,0.3,104.98,1.251,1.0582,177.8,2.1916,0.3163,102.37,0.7277,Danger
2026-04-01 09:24:50,0.242,90.36,1.042,0.203,86.79,0.2506,0.1999,110.72,0.337,Safe
2026-04-01 09:24:55,1.0918,21.59,4.7046,1.0915,84.38,4.9025,1.1436,136.95,3.543,Danger
2026-04-01 09:25:00,0.1028,66.16,0.9285,0.0828,65.03,0.5354,0.0427,77.6,0.7972,Safe
2026-04-01 09:25:05,0.2049,279.93,0.58,0.1852,260.33,0.5267,0.1222,293.79,0.5952,Safe
2026-04-01 09:25:10,0.0975,285.73,0.4875,0.0992,258.81,0.504,0.0286,213.34,0.7602,Safe
2026-04-01 09:25:15,0.7152,125.91,4.0191,0.6299,111.3,5.4087,0.6086,159.72,4.6449,Danger
2026-04-01 09:25:20,0.8794,235.33,4.7394,0.9172,224.12,3.8748,0.8393,176.72,3.1867,Danger
2026-04-01 09:25:25,0.0838,268.21,0.4949,0.0951,291.9,0.8938,0.0949,266.78,0.0746,Safe
2026-04-01 09:25:30,0.1653,55.8,0.3413,0.1277,110.74,0.3958,0.1636,102.65,0.6008,Safe
2026-04-01 09:25:35,0.1814,262.95,0.3027,0.1463,284.02,0.1997,0.1624,291.47,0.3314,Safe
2026-04-01 09:25:40,0.1646,263.36,0.1889,0.1219,239.43,0.321,0.0872,276.21,0.1708,Safe
2026-04-01 09:25:45,0.1266,96.69,0.2793,0.0676,103.94,0.1061,0.1305,103.79,0.4295,Safe
2026-04-01 09:25:50,0.3,259.67,3.6831,0.8189,160.92,3.2906,0.3,252.43,3.0401,Danger
2026-04-01 09:25:55,0.3,109.77,3.1081,0.9035,191.77,2.5224,0.3256,133.59,3.1558,Danger
2026-04-01 09:26:00,0.1584,323.29,0.5842,0.1614,307.49,0.9003,0.2329,272.51,0.5418,Safe
2026-04-01 09:26:05,0.0941,72.99,0.7194,0.1256,85.41,0.5418,0.1068,51.3,0.5864,Safe
2026-04-01 09:26:10,0.3,110.05,0.8018,0.885,173.18,2.1216,0.3,84.8,1.2486,Danger
